"subject" "activity" "timeBodyAccelerometer-MEAN-X" "timeBodyAccelerometer-MEAN-Y" "timeBodyAccelerometer-MEAN-Z" "timeGravityAccelerometer-MEAN-X" "timeGravityAccelerometer-MEAN-Y" "timeGravityAccelerometer-MEAN-Z" "timeBodyAccelerometerJerk-MEAN-X" "timeBodyAccelerometerJerk-MEAN-Y" "timeBodyAccelerometerJerk-MEAN-Z" "timeBodyGyroscope-MEAN-X" "timeBodyGyroscope-MEAN-Y" "timeBodyGyroscope-MEAN-Z" "timeBodyGyroscopeJerk-MEAN-X" "timeBodyGyroscopeJerk-MEAN-Y" "timeBodyGyroscopeJerk-MEAN-Z" "timeBodyAccelerometerMagnitude-MEAN" "timeGravityAccelerometerMagnitude-MEAN" "timeBodyAccelerometerJerkMagnitude-MEAN" "timeBodyGyroscopeMagnitude-MEAN" "timeBodyGyroscopeJerkMagnitude-MEAN" "frequencyBodyAccelerometer-MEAN-X" "frequencyBodyAccelerometer-MEAN-Y" "frequencyBodyAccelerometer-MEAN-Z" "frequencyBodyAccelerometerJerk-MEAN-X" "frequencyBodyAccelerometerJerk-MEAN-Y" "frequencyBodyAccelerometerJerk-MEAN-Z" "frequencyBodyGyroscope-MEAN-X" "frequencyBodyGyroscope-MEAN-Y" "frequencyBodyGyroscope-MEAN-Z" "frequencyBodyAccelerometerMagnitude-MEAN" "frequencyBodyAccelerometerJerkMagnitude-MEAN" "frequencyBodyGyroscopeMagnitude-MEAN" "frequencyBodyGyroscopeJerkMagnitude-MEAN"
29 "WALKING" 0.271999916792453 -0.0162915600588679 -0.106632427301887 0.96237438509434 -0.127318078679245 0.0955792142264151 0.0853743348528302 0.0223870454150943 0.00941547304716981 -0.00795668167188679 -0.081960153154717 0.0856852236188679 -0.10688830318283 -0.0479898124113208 -0.0392368986679245 -0.0955213393716981 -0.0955213393716981 -0.240231677415094 -0.28057326754717 -0.506242118113208 -0.135819505761321 -0.0349642325433962 -0.279734839433962 -0.210469887150943 -0.0880213408433962 -0.394877826981132 -0.431490048490566 -0.362232316226415 -0.397277495471698 -0.235683305566038 -0.108978206490566 -0.416817853396226 -0.628501115849057
29 "WALKING_UPSTAIRS" 0.265423066877551 -0.0299465312326531 -0.118000587840816 0.929258953877551 -0.227120125306122 0.0443786011771429 0.106345193353878 -0.000689019191836735 -0.0290713871612245 0.0931989463020408 -0.152328112210204 0.0854318123467347 -0.130429072653061 -0.0511035119816327 -0.0680938780306122 0.00834360271428571 0.00834360271428571 -0.344324833061224 0.0439627677608163 -0.617340803061225 -0.109793480008163 -0.196011503540816 -0.320487882857143 -0.225067771046939 -0.408886605510204 -0.646198587755102 -0.260519290404082 -0.39404534122449 -0.34170013244898 -0.108306402963265 -0.239108046693878 -0.357213897032653 -0.697454553061225
29 "WALKING_DOWNSTAIRS" 0.293140441083333 -0.01494121505625 -0.0981339984895833 0.948486215 -0.0760962952291667 0.0919650454166667 0.0636871965479167 0.000621016968750005 -0.0140642983104167 -0.0374126070957292 -0.0851045889895833 0.0822244074666667 -0.0743986469979167 -0.0671482305364583 -0.0359648430270833 0.103705165666667 0.103705165666667 -0.138637624454167 -0.122968108816667 -0.539174456458333 0.110663200244167 -0.02122937175 -0.266692150208333 -0.0382458213333333 -0.0977850659541667 -0.411173451875 -0.18941800145 -0.463125032083333 -0.199225894479167 0.115973968158333 0.000448896304791667 -0.381459881875 -0.596578626041667
29 "SITTING" 0.2771799775 -0.016630680375 -0.1104118192 0.891563755166667 0.1556594569 0.286256063666667 0.0745438102516667 0.00598531404666667 0.003167700952 -0.0379271112333333 -0.0755797672133333 0.0580495969166667 -0.0953636995833333 -0.040001843485 -0.047000897695 -0.978017021833333 -0.978017021833333 -0.990719807666667 -0.962377332166667 -0.995392308166667 -0.991093963666667 -0.969609501666667 -0.975623030833333 -0.993445760166667 -0.983883193 -0.988470241 -0.988393569 -0.990329245333333 -0.9739335945 -0.973346531833333 -0.990093703833333 -0.980269425833333 -0.995063049
29 "STANDING" 0.277965065846154 -0.0172605869061538 -0.108659067476923 0.974508732 -0.05848715356 0.0316145849747692 0.0753052530307692 0.0115104978664615 0.000332894985246154 -0.0276075573307692 -0.0721060679123077 0.0827583768461538 -0.0988701505538462 -0.0405110578461538 -0.0544926306307692 -0.984745318923077 -0.984745318923077 -0.990785419538462 -0.980657340461539 -0.992144698923077 -0.995024039692308 -0.973345770461538 -0.984096024769231 -0.993736906 -0.983194980615385 -0.988541579384615 -0.974485449538462 -0.991586674 -0.983654714461538 -0.984548094769231 -0.989793892615385 -0.980879722923077 -0.991672052
29 "LAYING" 0.287295196811594 -0.0171965484202899 -0.109462068173913 -0.346789842753623 0.807535373478261 0.590452224057971 0.0718861195971014 0.0116912059556522 0.00241542784130435 -0.0258281004782609 -0.0761814357028986 0.127411971652174 -0.0995339880724638 -0.0386768295072464 -0.0674469666086956 -0.986493196666667 -0.986493196666667 -0.992725367826087 -0.971923623043478 -0.997322526811594 -0.986626999275362 -0.989034304057971 -0.989473926666667 -0.992153982028986 -0.989398823913043 -0.992018447826087 -0.99312260884058 -0.993696336521739 -0.976184322608696 -0.986800645362319 -0.993998275797101 -0.98400134173913 -0.997617389275362
30 "WALKING" 0.276406758 -0.0175880385730769 -0.0986247068969231 0.965217551076923 -0.157673823846154 -0.00392556384476923 0.0688689970184615 0.0219656545 -0.00739534236 -0.0459505355861538 -0.0649170927338462 0.0839568239261538 -0.0873839917276923 -0.0617028868769231 -0.0446007229941538 -0.195140032969231 -0.195140032969231 -0.352111713846154 -0.0229640797463077 -0.472068729846154 -0.351402910907692 -0.193856663907692 -0.309558882615385 -0.389595631107692 -0.299525343907692 -0.467030710153846 -0.374440300461538 -0.175900924040154 -0.247350343692308 -0.342363772923077 -0.347180134692308 -0.358344356 -0.547621753230769
30 "WALKING_UPSTAIRS" 0.271415642261538 -0.0253311698786154 -0.124697493775385 0.93182983 -0.226647292153846 -0.0221401100714154 0.0579840372876923 -0.00358719228769231 0.0161506198923077 -0.00355974576923077 -0.0779606464676923 0.0814699303289231 -0.108414261326154 -0.0141113353615385 -0.0364157841384615 -0.137627857227385 -0.137627857227385 -0.596600099538461 -0.113608367276923 -0.718780256769231 -0.420402828153846 -0.297813768569231 -0.36751984 -0.55067842 -0.592919440769231 -0.737803881230769 -0.488039003123077 -0.366058433230769 -0.318937001538462 -0.400588353846154 -0.549784890615385 -0.449150735076923 -0.773974451846154
30 "WALKING_DOWNSTAIRS" 0.283190646967742 -0.0174383900204839 -0.0999781422322581 0.958000491451613 -0.126710371903226 0.0288081674653226 0.0883933037048387 -0.00756110754193549 -0.0118301423032258 -0.0745591301759677 -0.0693112411951613 0.0895767797064516 -0.0615954583870968 -0.0496807640258064 -0.0543595229322581 -0.0373901122469355 -0.0373901122469355 -0.293738801622581 -0.095537320533871 -0.574337006451613 -0.106966957087097 -0.0216637054241935 -0.25806736666129 -0.234923146633871 -0.224992780432258 -0.399688694032258 -0.263061628069355 -0.348065119677419 -0.263720763854839 0.00410151034354839 -0.125961400367742 -0.356772347348871 -0.617578814032258
30 "SITTING" 0.268336081379032 -0.00804731295322581 -0.099515446133871 0.825473836935484 0.114588392624871 0.34476602 0.0760057731790323 0.00975692523887097 -0.00278161828080645 -0.0358426482048387 -0.074353558416129 0.0702002598387097 -0.095270767516129 -0.0407930587264516 -0.0488204595806452 -0.957487221451613 -0.957487221451613 -0.987799055645161 -0.955847323870968 -0.993737388225806 -0.985008785 -0.954076042258065 -0.966274090645161 -0.988775436451613 -0.980405717258064 -0.985978315322581 -0.987034626451613 -0.982005883387097 -0.961177109516129 -0.959923388064516 -0.985826330967742 -0.973876282903226 -0.991750682096774
30 "STANDING" 0.277112699152542 -0.0170163887813559 -0.108756209835593 0.968556705084746 -0.100296804186441 0.0243044362542373 0.0752414472033898 0.0120860416340678 0.00190841458130508 -0.027613853538983 -0.0670334379830509 0.0802514754237288 -0.0997160228220339 -0.0437759700423729 -0.0520307176474576 -0.930573574915254 -0.930573574915254 -0.971225190169491 -0.913890564915254 -0.972995273898305 -0.972014050847458 -0.919475121186441 -0.938089774915254 -0.967857589322034 -0.957434887457627 -0.962892627966102 -0.915742855084746 -0.945628836949153 -0.937798124576271 -0.932047450677966 -0.953357615932203 -0.917449417288136 -0.959242165084746
30 "LAYING" 0.281033900571429 -0.0194494098614286 -0.1036581505 -0.344737755285714 0.732661247714286 0.681459210714286 0.0752196666428571 0.0107680190087143 -0.000374189681428571 -0.0267812218571429 -0.0761476351714286 0.0938472163142857 -0.102277358585714 -0.0384875867528571 -0.0595736770285714 -0.969829984285714 -0.969829984285714 -0.97923282 -0.962284921142857 -0.985086413428571 -0.974789999285714 -0.959974274571429 -0.970321991714286 -0.976887901571429 -0.971696279857143 -0.975632420428571 -0.971789052714286 -0.968170332428571 -0.967577361142857 -0.962840820428571 -0.969949269571429 -0.962001199 -0.977821335571429
